2
10 6
-2.083333333 -1.0 0.0 0.0 1.0
-1.2499999998 -1.0 0.189473684211 0.0 1.0
-1.2499999998 -1.0 0.202631578947 0.0 1.0
-0.4166666666 -1.0 0.392105263158 0.0 1.0
-0.4166666666 -1.0 0.405263157895 0.0 1.0
0.4166666666 -1.0 0.594736842105 0.0 1.0
0.4166666666 -1.0 0.607894736842 0.0 1.0
1.2499999998 -1.0 0.797368421053 0.0 1.0
1.2499999998 -1.0 0.810526315789 0.0 1.0
2.083333333 -1.0 1.0 0.0 1.0
-2.083333333 -0.333333333333 0.0 0.313953488372 1.0
-1.2499999998 -0.333333333333 0.189473684211 0.313953488372 1.0
-1.2499999998 -0.333333333333 0.202631578947 0.313953488372 1.0
-0.4166666666 -0.333333333333 0.392105263158 0.313953488372 1.0
-0.4166666666 -0.333333333333 0.405263157895 0.313953488372 1.0
0.4166666666 -0.333333333333 0.594736842105 0.313953488372 1.0
0.4166666666 -0.333333333333 0.607894736842 0.313953488372 1.0
1.2499999998 -0.333333333333 0.797368421053 0.313953488372 1.0
1.2499999998 -0.333333333333 0.810526315789 0.313953488372 1.0
2.083333333 -0.333333333333 1.0 0.313953488372 1.0
-2.083333333 -0.333333333333 0.0 0.343023255814 1.0
-1.2499999998 -0.333333333333 0.189473684211 0.343023255814 1.0
-1.2499999998 -0.333333333333 0.202631578947 0.343023255814 1.0
-0.4166666666 -0.333333333333 0.392105263158 0.343023255814 1.0
-0.4166666666 -0.333333333333 0.405263157895 0.343023255814 1.0
0.4166666666 -0.333333333333 0.594736842105 0.343023255814 1.0
0.4166666666 -0.333333333333 0.607894736842 0.343023255814 1.0
1.2499999998 -0.333333333333 0.797368421053 0.343023255814 1.0
1.2499999998 -0.333333333333 0.810526315789 0.343023255814 1.0
2.083333333 -0.333333333333 1.0 0.343023255814 1.0
-2.083333333 0.333333333333 0.0 0.656976744186 1.0
-1.2499999998 0.333333333333 0.189473684211 0.656976744186 1.0
-1.2499999998 0.333333333333 0.202631578947 0.656976744186 1.0
-0.4166666666 0.333333333333 0.392105263158 0.656976744186 1.0
-0.4166666666 0.333333333333 0.405263157895 0.656976744186 1.0
0.4166666666 0.333333333333 0.594736842105 0.656976744186 1.0
0.4166666666 0.333333333333 0.607894736842 0.656976744186 1.0
1.2499999998 0.333333333333 0.797368421053 0.656976744186 1.0
1.2499999998 0.333333333333 0.810526315789 0.656976744186 1.0
2.083333333 0.333333333333 1.0 0.656976744186 1.0
-2.083333333 0.333333333333 0.0 0.686046511628 1.0
-1.2499999998 0.333333333333 0.189473684211 0.686046511628 1.0
-1.2499999998 0.333333333333 0.202631578947 0.686046511628 1.0
-0.4166666666 0.333333333333 0.392105263158 0.686046511628 1.0
-0.4166666666 0.333333333333 0.405263157895 0.686046511628 1.0
0.4166666666 0.333333333333 0.594736842105 0.686046511628 1.0
0.4166666666 0.333333333333 0.607894736842 0.686046511628 1.0
1.2499999998 0.333333333333 0.797368421053 0.686046511628 1.0
1.2499999998 0.333333333333 0.810526315789 0.686046511628 1.0
2.083333333 0.333333333333 1.0 0.686046511628 1.0
-2.083333333 1.0 0.0 1.0 1.0
-1.2499999998 1.0 0.189473684211 1.0 1.0
-1.2499999998 1.0 0.202631578947 1.0 1.0
-0.4166666666 1.0 0.392105263158 1.0 1.0
-0.4166666666 1.0 0.405263157895 1.0 1.0
0.4166666666 1.0 0.594736842105 1.0 1.0
0.4166666666 1.0 0.607894736842 1.0 1.0
1.2499999998 1.0 0.797368421053 1.0 1.0
1.2499999998 1.0 0.810526315789 1.0 1.0
2.083333333 1.0 1.0 1.0 1.0
